"PROBEID","SYMBOL","GENENAME","young_trf2","young_old","old_trf2","AveExpr","F","P.Value","adj.P.Val"
"16697695","KIF14","kinesin family member 14",0.775452478591502,-0.466872692558786,1.24232517115029,7.81844482216953,35.8768727404652,1.752508319472e-05,0.000547258232761388
"16700058","ITPKB","inositol-trisphosphate 3-kinase B",0.686207054685264,-0.569244458677089,1.25545151336235,8.66526419272966,67.0001800279554,8.54592418969149e-07,5.45484306284153e-05
"16700515","SIPA1L2","signal induced proliferation associated 1 like 2",0.760867734983767,-0.374147618463425,1.13501535344719,8.52598140201843,88.9484514199611,2.05901874414314e-07,1.95741858164402e-05
"16705159","CDK1","cyclin dependent kinase 1",1.05373140765573,-0.028061471629437,1.08179287928517,7.7096339929509,204.037586528517,2.83420941639423e-09,8.44232257104496e-07
"16705381","TET1","tet methylcytosine dioxygenase 1",0.631109742638987,-0.493801321316729,1.12491106395572,8.26626539071953,77.6272700056867,4.09299760119087e-07,3.15307833883693e-05
"16705701","MACROH2A2","macroH2A.2 histone",0.586749142046303,-0.595152283838051,1.18190142588435,10.2235765758171,100.562489082073,1.10327143611366e-07,1.24800994671549e-05
"16705961","DDIT4","DNA damage inducible transcript 4",0.949039716706347,-0.0942235569204612,1.04326327362681,9.14637878259963,82.9903312945538,2.92367631802624e-07,2.46089094416975e-05
"16707468","KIF11","kinesin family member 11",0.729203067912003,-0.342438055138569,1.07164112305057,9.79619167338826,54.8270389961617,2.29887330557724e-06,0.000116611816485463
"16708249","SCD","stearoyl-CoA desaturase",0.545048315311142,-0.669559002470052,1.21460731778119,12.8230112793136,144.947884584932,1.68293886193341e-08,3.06918819592802e-06
"16708340","SEMA4G","semaphorin 4G",0.827551164660459,-0.62234321263314,1.4498943772936,8.5567282779503,115.040967400789,5.54293677408718e-08,7.26283967654517e-06
"16708419","KAZALD1","Kazal type serine peptidase inhibitor domain 1",0.776900446825771,-0.556556575605947,1.33345702243172,8.29712618308144,53.0184028414394,2.70831313880291e-06,0.000130821284291167
"16708728","SFXN2","sideroflexin 2",0.395865690158557,-0.823567432492087,1.21943312265064,8.32199889004851,87.7590526925771,2.20431592440788e-07,2.04478904704113e-05
"16708757","AS3MT","arsenite methyltransferase",0.47466666109649,-0.715376478285418,1.19004313938191,8.55813684704282,40.4425368256856,9.96997212552079e-06,0.000351684207535558
"16713562","DEPP1","DEPP1 autophagy regulator",0.686247362682671,-0.366028052614237,1.05227541529691,8.49378194788722,39.6898309933712,1.08980946370071e-05,0.000377469728780627
"16718696","HSPA12A","heat shock protein family A (Hsp70) member 12A",0.427283132503176,-0.912994358500523,1.3402774910037,9.31527792131789,86.5719707375571,2.36161562067098e-07,2.14979193095953e-05
"16719515","MKI67","marker of proliferation Ki-67",0.535632010079675,-0.571488422393605,1.10712043247328,9.61806847566075,38.4552083264697,1.26525250084542e-05,0.0004255899832988
"16720085","IFITM1","interferon induced transmembrane protein 1",1.22002751829776,0.0964812308069867,1.12354628749077,10.9794019370853,268.186114800404,6.7429920496811e-10,2.89231203782201e-07
"16724471","DDB2","damage specific DNA binding protein 2",0.40293180930087,-0.603613602807153,1.00654541210802,10.5337167443921,94.7167924687799,1.4967244142705e-07,1.56128157431793e-05
"16726081","PLAAT4","phospholipase A and acyltransferase 4",0.976180187006934,-0.0649357387608056,1.04111592576774,8.13603526901628,91.1759453305584,1.81631615178758e-07,1.79931887118464e-05
"16726680","TM7SF2","transmembrane 7 superfamily member 2",0.658438424847517,-0.489871914386784,1.1483103392343,8.23441015830769,75.4375676890667,4.72532870592528e-07,3.5139798783023e-05
"16727363","CNIH2","cornichon family AMPA receptor auxiliary protein 2",1.0092268876156,-0.174121979322505,1.18334886693811,8.61055948415641,79.4690972716098,3.63767897299402e-07,2.89808965074325e-05
"16729290","TSKU","tsukushi, small leucine rich proteoglycan",0.358899267572218,-0.661719722486202,1.02061899005842,9.02457319548435,82.8791504546794,2.94352202305778e-07,2.47351266915723e-05
"16733516","ADAMTS15","ADAM metallopeptidase with thrombospondin type 1 motif 15",0.468477270484017,-0.910940634125897,1.37941790460991,8.67313258053301,148.331427004129,1.49322373613608e-08,2.8799344266334e-06
"16735178","DCHS1","dachsous cadherin-related 1",1.39504238608379,-0.461714016770612,1.8567564028544,8.95642205042916,298.199378891909,3.85409393704912e-10,1.82871641259082e-07
"16739796","RCOR2","REST corepressor 2",0.73281231409858,-0.674069296135482,1.40688161023406,8.05154302167969,35.2485545045301,1.9031734912012e-05,0.000582101842999058
"16742384","LRRC32","leucine rich repeat containing 32",0.507769520392841,-0.621672920601082,1.12944244099392,9.69591864315085,49.7181058322195,3.70225687287861e-06,0.000164188508480672
"16742963","SYTL2","synaptotagmin like 2",0.455362904283771,-0.94047907012129,1.39584197440506,9.71793865209205,129.498296893743,3.01402641056715e-08,4.64126354137458e-06
"16743432","SESN3","sestrin 3",0.447780047509672,-0.90318439381964,1.35096444132931,8.53120599822481,71.3208357844838,6.25814870997803e-07,4.40345353520856e-05
"16743816","PDGFD","platelet derived growth factor D",1.13909103670865,-0.607763449110875,1.74685448581952,9.29919580388025,129.439814581001,3.02105857459337e-08,4.64126354137458e-06
"16743837","CASP12","caspase 12 (gene/pseudogene)",0.451972086188454,-0.640716260095775,1.09268834628423,7.51474356042906,26.2571561504345,7.29972179601559e-05,0.00163351078270855
"16747336","SCARNA10","small Cajal body-specific RNA 10",0.542117840881507,-0.863218348628831,1.40533618951034,7.87592005755165,8.66196630025809,0.00574712203413133,0.0413452408722802
"16747439","GPR162","G protein-coupled receptor 162",0.744068193004351,-0.363221124317938,1.10728931732229,8.31965073219507,47.1131300122608,4.80289221641781e-06,0.000198854572948011
"16748449","MIR1244-1","microRNA 1244-1",1.31086089045481,-0.648235681254389,1.9590965717092,7.90662820145356,45.4652241010386,5.70091434577502e-06,0.000227938795285175
"16750792","DNAJC22","DnaJ heat shock protein family (Hsp40) member C22",0.411376344569383,-0.848987311064829,1.26036365563421,6.91187040096599,54.4728946074836,2.37292196348717e-06,0.000118905567211487
"16751190","METTL7A","methyltransferase like 7A",1.43374206740095,-0.496675274378612,1.93041734177956,9.41677419802234,271.739285841965,6.29126211897348e-10,2.72031129865324e-07
"16751655","IGFBP6","insulin like growth factor binding protein 6",1.01104355205833,-0.495583520503841,1.50662707256217,10.6244208190046,126.501060201083,3.40087569192952e-08,5.09342882609456e-06
"16752185","METTL7B","methyltransferase like 7B",0.510751024639267,-0.871128657733409,1.38187968237268,7.63617169188378,99.8583027225433,1.14352621706517e-07,1.28000929395372e-05
"16753228","ATP23","ATP23 metallopeptidase and ATP synthase assembly factor homolog",0.557490749965952,-0.633936206481867,1.19142695644782,10.3530891571068,88.608180738939,2.09939433129052e-07,1.97826407488231e-05
"16753670","IRAK3","interleukin 1 receptor associated kinase 3",0.459530152772451,-0.588489647135764,1.04801979990821,7.51200508936862,25.0781769580132,8.95260707402587e-05,0.00190974280672104
"16755498","TMPO","thymopoietin",0.615930247808764,-0.461183300992241,1.07711354880101,9.2160618132977,51.6034011486911,3.08990208179908e-06,0.000143438337592919
"16760048","FOXM1","forkhead box M1",0.609978736478565,-0.457753490387002,1.06773222686557,9.19359062118212,84.995541903049,2.59158839031104e-07,2.27277079088284e-05
"16760691","C1R","complement C1r",1.38674462436475,0.0875671743041391,1.29917745006061,9.2321120114261,211.44680102294,2.35122520985093e-09,7.41857449290568e-07
"16761116","PTMA","prothymosin alpha",1.31086089045481,-0.648235681254389,1.9590965717092,7.90662820145356,45.4652241010386,5.70091434577502e-06,0.000227938795285175
"16764461","FAIM2","Fas apoptotic inhibitory molecule 2",0.691717031648805,-0.743629344155556,1.43534637580436,8.42033749507643,116.885928602493,5.10806635436251e-08,6.91614125560239e-06
"16765697","ITGA7","integrin subunit alpha 7",0.317619482478955,-0.959251885029204,1.27687136750816,8.34726345004191,70.6264008951424,6.57160914505313e-07,4.55232516189035e-05
"16766318","PRIM1","DNA primase subunit 1",0.753760158740358,-0.282994552531072,1.03675471127143,8.16765590811696,25.4163143388821,8.43684286698701e-05,0.00182918804690353
"16768675","FGD6","FYVE, RhoGEF and PH domain containing 6",0.114855356534608,-0.922539939163263,1.03739529569787,8.87640412974229,35.3050685749605,1.88900935519895e-05,0.000578760083415442
"16768723","USP44","ubiquitin specific peptidase 44",0.439145429421545,-0.917856382172149,1.35700181159369,8.81909880159637,54.7067989862491,2.32370302558422e-06,0.000117648711164069
"16768738","NTN4","netrin 4",0.412012568486368,-0.608069983549958,1.02008255203633,10.7298360834255,87.2423817885559,2.27120259295672e-07,2.09235514478626e-05
"16768857","CDK17","cyclin dependent kinase 17",0.424015376716849,-0.658401571182168,1.08241694789902,10.9768783905516,115.625691123998,5.40052100162814e-08,7.16732016198752e-06
"16769761","TMEM119","transmembrane protein 119",1.15521116190159,-0.954293580072074,2.10950474197366,8.99900732724831,57.4375215881873,1.83002121850278e-06,9.7535037447777e-05
"16770124","HVCN1","hydrogen voltage gated channel 1",0.333276368274917,-0.837400146762792,1.17067651503771,7.54841712511162,41.2212365823165,9.10678424928679e-06,0.000329028605858497
"16771570","RHOF","ras homolog family member F, filopodia associated",0.573131902567772,-0.734048228472929,1.3071801310407,8.58018275479275,75.8266898717236,4.60492229893908e-07,3.43874817412558e-05
"16773165","TNFRSF19","TNF receptor superfamily member 19",2.10800916550815,-0.971868123631454,3.07987728913961,9.82605019695363,562.222481674121,1.3353585260756e-11,2.30961026105147e-08
"16773681","MEDAG","mesenteric estrogen dependent adipogenesis",0.425370916414083,-0.858092355283851,1.28346327169793,9.07068355504738,88.707520204507,2.0875106854711e-07,1.9705292327976e-05
"16775811","GPC6","glypican 6",0.691360688801359,-0.542660818959162,1.23402150776052,11.428030006792,115.802742723259,5.35825716901571e-08,7.15050875582551e-06
"16777384","SACS","sacsin molecular chaperone",0.331871854088043,-0.938634141951281,1.27050599603932,11.0651507002836,151.701978259341,1.32894042290661e-08,2.62929146328353e-06
"16778241","POSTN","periostin",0.914674423890645,-0.169330308255534,1.08400473214618,12.901960596684,154.281250069854,1.21758134308261e-08,2.51849074933717e-06
"16779701","DACH1","dachshund family transcription factor 1",1.017159074334,-0.0648082975158761,1.08196737184988,8.63850934254959,89.3466245079101,2.01293613676873e-07,1.92074241935518e-05
"16780133","SLITRK6","SLIT and NTRK like family member 6",1.77524706594926,0.340618794203883,1.43462827174538,7.48444187316861,61.6121730994262,1.29507288410599e-06,7.45842350452321e-05
"16780754","FGF14","fibroblast growth factor 14",0.5657596220539,-0.940774188608102,1.506533810662,7.05550125427891,20.0456521040292,0.000236312073156854,0.00391920062076601
"16782862","NYNRIN","NYN domain and retroviral integrase containing",0.534784390005409,-0.806523765259318,1.34130815526473,9.81246167516262,81.191884770593,3.26523213815945e-07,2.66877974926365e-05
"16788014","C14orf132","chromosome 14 open reading frame 132",0.828866593259059,-0.605420855713271,1.43428744897233,9.36853608190457,75.9951673454247,4.55392119958024e-07,3.42451042016682e-05
"16788023","BDKRB2","bradykinin receptor B2",1.2491141557369,-0.132273613531822,1.38138776926872,10.7682526364549,319.830754385841,2.66255216718075e-10,1.35960056712124e-07
"16789149","TNFAIP2","TNF alpha induced protein 2",0.514447849556313,-0.762728100844559,1.27717595040087,8.12369305254724,89.9526679730688,1.94512141235176e-07,1.88251940010947e-05
"16789723","CRIP2","cysteine rich protein 2",0.15108045564228,-0.883681952525436,1.03476240816772,9.00448336660314,83.2565846809099,2.87679181102018e-07,2.43672901313537e-05
"16790413","SALL2","spalt like transcription factor 2",0.529565002627338,-0.592431153140664,1.121996155768,9.04865807832556,79.5582484431838,3.61720871769369e-07,2.88606964012772e-05
"16791991","NFKBIA","NFKB inhibitor alpha",0.618054153522056,-0.397143448990375,1.01519760251243,10.7030096323438,48.6324492521657,4.12014257322349e-06,0.000176869242873118
"16793225","DLGAP5","DLG associated protein 5",1.08049467103909,-0.556928711804138,1.63742338284323,9.13841418442671,76.2174736049065,4.48764667645929e-07,3.38770450859082e-05
"16793263","ATG14","autophagy related 14",0.368063597283877,-0.836225211343477,1.20428880862735,9.95464372503262,69.3322643370878,7.20693313500803e-07,4.85838714201336e-05
"16793613","SIX1","SIX homeobox 1",0.664224338391392,-0.909174432176866,1.57339877056826,7.5944165149626,100.980021440465,1.08019698664984e-07,1.22965863764765e-05
"16794719","LTBP2","latent transforming growth factor beta binding protein 2",0.637446687023035,-0.544173789921119,1.18162047694415,10.6858535241152,86.766774143798,2.33491094894616e-07,2.13272436711493e-05
"16798919","ARHGAP11A","Rho GTPase activating protein 11A",0.87777232641989,-0.175233477742742,1.05300580416263,8.96555910957126,53.1610572695767,2.67303571585749e-06,0.000129701498621838
"16798938","SCG5","secretogranin V",0.211579068527493,-0.876714708301294,1.08829377682879,6.60501799995224,68.3814962149991,7.72040754235147e-07,5.08532053069114e-05
"16799793","NUSAP1","nucleolar and spindle associated protein 1",1.07261406249408,-0.36873214632644,1.44134620882052,10.036100893386,101.367470984626,1.0592954231333e-07,1.21066845994211e-05
"16800355","WDR76","WD repeat domain 76",0.728068237419484,-0.312642909579862,1.04071114699935,9.4096070079222,58.0528573580077,1.7366253773252e-06,9.34865892128971e-05
"16801557","CCNB2","cyclin B2",0.724606690190045,-0.348425179566126,1.07303186975617,10.2657940426381,67.0627491939448,8.50633450079896e-07,5.43604454027816e-05
"16807139","MEIS2","Meis homeobox 2",0.373381684985638,-0.953105648078505,1.32648733306414,9.28626684250352,51.3054921448911,3.17817708260587e-06,0.000146410056877094
"16807761","MIR4310","microRNA 4310",0.985932185954038,-0.415858987622713,1.40179117357675,7.11777712212791,35.5371178082138,1.83214596600223e-05,0.000565865036054962
"16810543","PCLAF","PCNA clamp associated factor",0.958963383328897,-0.285984824860639,1.24494820818954,8.59765943560234,19.8559052523536,0.000246020277390971,0.00403884544178558
"16810647","RASL12","RAS like family 12",0.597830786834002,-0.595227506878189,1.19305829371219,8.49269514676071,60.970464551891,1.36382049770494e-06,7.75439699103348e-05
"16813206","ANPEP","alanyl aminopeptidase, membrane",0.985830378153695,-0.550556154678558,1.53638653283225,10.9387056871892,206.453038155947,2.66482898327454e-09,8.0723240449848e-07
"16814001","TARS3","threonyl-tRNA synthetase 3",0.37647496605689,-0.873632014525962,1.25010698058285,8.14719177258993,52.8229111358238,2.7575579658705e-06,0.000132602677539084
"16815355","IL32","interleukin 32",0.741674863264274,-0.885413408727888,1.62708827199216,8.10041697994158,106.178896628792,8.35855284114733e-08,1.01065633775008e-05
"16817630","QPRT","quinolinate phosphoribosyltransferase",0.228901744544268,-0.805325381463268,1.03422712600754,11.0229984243529,59.4574011271258,1.54381053518452e-06,8.61229682676564e-05
"16817824","CORO1A","coronin 1A",0.485172322076342,-0.538233853691182,1.02340617576752,8.26491836895498,27.5092950966099,5.92529152189981e-05,0.00138792641122631
"16820822","IL34","interleukin 34",0.774593114941175,-0.861083824321002,1.63567693926218,7.91417937144611,48.5898463597327,4.13765077756378e-06,0.000177387880397028
"16821174","VAT1L","vesicle amine transport 1 like",1.99329243334435,-0.85012806840111,2.84342050174546,10.7097360815547,860.294900998437,1.38233752331232e-12,5.29405649910262e-09
"16822478","JMJD8","jumonji domain containing 8",0.375993196398886,-0.712078027211771,1.08807122361066,10.6800567748568,85.8021006553845,2.47076147077212e-07,2.20423989647902e-05
"16822904","SNORA10","small nucleolar RNA, H/ACA box 10",0.511222209146791,-0.744625047341076,1.25584725648787,9.10417364073745,55.4578596085781,2.17364913551818e-06,0.000111632706608312
"16823043","SNHG19","small nucleolar RNA host gene 19",0.544118480475189,-0.564393618909799,1.10851209938499,8.34157661131847,18.1192620882379,0.000360909269414205,0.00536355595500194
"16823666","PPL","periplakin",0.402806002619276,-0.982786435674707,1.38559243829398,8.18307147318851,113.528333774423,5.93252777189016e-08,7.62792185960276e-06
"16827344","TPPP3","tubulin polymerization promoting protein family member 3",0.621223794409985,-0.467504324694147,1.08872811910413,9.28731363288064,51.147382696359,3.22624142729523e-06,0.000148352070712491
"16829618","HIC1","HIC ZBTB transcriptional repressor 1",1.00433249057104,-0.83499955837838,1.83933204894942,9.47161609077708,100.867333201624,1.08636770646486e-07,1.23406307876115e-05
"16829835","ARRB2","arrestin beta 2",0.349156263494379,-0.745793770250517,1.0949500337449,9.0563324610126,71.8584562948819,6.02760440184283e-07,4.26924788921542e-05
"16834409","CNTNAP1","contactin associated protein 1",1.09747647650128,0.00698689027392341,1.09048958622736,10.1358078572933,86.1857101443672,2.41564536874565e-07,2.17863901947065e-05
"16837226","SNORA38B","small nucleolar RNA, H/ACA box 38B",1.01731090250316,-0.690332199968649,1.7076431024718,9.59617927498251,27.331162370963,6.10078369548257e-05,0.00141911375011145
"16841941","SREBF1","sterol regulatory element binding transcription factor 1",0.707624913844491,-0.371246466254641,1.07887138009913,8.69514154427517,66.6994400205578,8.73929014351646e-07,5.52229093520936e-05
"16842266","MFAP4","microfibril associated protein 4",1.45807532733635,-0.247660048766932,1.70573537610329,12.1860873740853,435.819028910184,5.17002002943151e-11,5.13335118366721e-08
"16842659","ALDOC","aldolase, fructose-bisphosphate C",0.309244071733948,-0.930202938581745,1.23944701031569,8.81380172867058,98.0165079879824,1.25733415333748e-07,1.37402015343118e-05
"16843404","SLFN11","schlafen family member 11",0.638649158792074,-0.681192521995895,1.31984168078797,10.8437207081866,96.0125618413194,1.39677090363502e-07,1.49375851465043e-05
"16844061","PLXDC1","plexin domain containing 1",0.587644940971729,-0.705348659165599,1.29299360013733,7.8130058381774,28.8645346652349,4.76937643465863e-05,0.00118169896625273
"16849148","RNF157","ring finger protein 157",0.648818438468144,-0.591126591069139,1.23994502953728,9.3108026497475,50.4652194967256,3.44375912686201e-06,0.000155817749455663
"16849379","TK1","thymidine kinase 1",0.68646530340925,-0.720936000685365,1.40740130409461,9.88685603232627,63.9018707572495,1.08108760354998e-06,6.51288472354371e-05
"16849697","NPTX1","neuronal pentraxin 1",1.19707225464065,0.00853041640228369,1.18854183823837,11.2110290672989,187.534127706994,4.40544875013151e-09,1.15580070094313e-06
"16850517","NDC80","NDC80 kinetochore complex component",0.923447985329818,-0.31007370725999,1.23352169258981,8.67994417512278,40.0472167119965,1.04451935622981e-05,0.000366278576343843
"16851852","ASXL3","ASXL transcriptional regulator 3",0.984158443886775,-0.417838110627235,1.40199655451401,7.99587232247087,55.6038991406888,2.14582280399056e-06,0.000110733956960117
"16852179","SLC14A1","solute carrier family 14 member 1 (Kidd blood group)",1.35747313149467,0.0527099300593203,1.30476320143535,10.7393128992728,299.771529349237,3.74859307456748e-10,1.81664162644388e-07
"16852206","HAUS1","HAUS augmin like complex subunit 1",0.75440357253026,-0.409079337966558,1.16348291049682,10.8933186532412,67.8829718332819,8.00694627399986e-07,5.20373864694607e-05
"16857163","FSD1","fibronectin type III and SPRY domain containing 1",0.421194880756836,-0.585196709467327,1.00639159022416,9.45357452493888,86.1427240518861,2.42174842979746e-07,2.17863901947065e-05
"16863074","BCAM","basal cell adhesion molecule (Lutheran blood group)",0.575671472786356,-0.503989325741802,1.07966079852816,9.3935160495941,59.7413888354503,1.50797522447996e-06,8.46629399067458e-05
"16864129","FLT3LG","fms related receptor tyrosine kinase 3 ligand",0.88536373537981,-0.197925074939068,1.08328881031888,9.95964123213795,43.8273144971516,6.79775020560941e-06,0.00026132909197694
"16865102","MIR516A2","microRNA 516a-2",0.596451100568284,-0.723592260255124,1.32004336082341,3.80107017690412,8.38048036162932,0.00640807439065266,0.0446144937700931
"16868481","OLFM2","olfactomedin 2",0.73532609240679,-0.941631766247653,1.67695785865444,9.416615233584,67.8845913503607,8.00599519905388e-07,5.20373864694607e-05
"16870401","ISYNA1","inositol-3-phosphate synthase 1",0.833686703065274,-0.673912130219218,1.50759883328449,9.12530429980406,153.194009279196,1.26311791217003e-08,2.56071692365445e-06
"16873049","CADM4","cell adhesion molecule 4",0.686160703919278,-0.728544229999141,1.41470493391842,8.74775889596582,99.6879421972116,1.15352506903616e-07,1.28583271572789e-05
"16873534","CCDC8","coiled-coil domain containing 8",0.520256593288615,-0.940779438167242,1.46103603145586,9.1264400685695,154.703882896089,1.20040770442547e-08,2.50436808903425e-06
"16874273","TEAD2","TEA domain transcription factor 2",0.610013920401338,-0.615032601391819,1.22504652179316,10.3569520784883,97.523442935977,1.2900487912107e-07,1.40301310422605e-05
"16876731","SOX11","SRY-box transcription factor 11",0.698597653095407,-0.965033651079732,1.66363130417514,9.10974200360915,177.112702954229,5.93731128421129e-09,1.46700838306708e-06
"16877463","VSNL1","visinin like 1",0.0983213563746483,-0.934714714604424,1.03303607097907,6.67629677607987,52.3262262613081,2.88752937033398e-06,0.000137407944457262
"16878731","EHD3","EH domain containing 3",0.469785863167735,-0.567316849698743,1.03710271286648,10.5853046380976,110.773336260272,6.72892835808903e-08,8.48905768883905e-06
"16884050","SULT1C4","sulfotransferase family 1C member 4",1.17317305207664,-0.947329681778062,2.1205027338547,7.208524166929,59.0954151482826,1.5909633386033e-06,8.7310830425684e-05
"16886041","LCT-AS1","LCT antisense RNA 1",0.479296808764618,-0.628487292009249,1.10778410077387,5.66430401485937,32.3803121192018,2.82068588150668e-05,0.000792645256335135
"16886491","TNFAIP6","TNF alpha induced protein 6",1.33230413307937,-0.994229636210314,2.32653376928969,9.56880393145278,146.12869134947,1.6136494655308e-08,3.00413345115851e-06
"16890935","PLCD4","phospholipase C delta 4",0.523569937589817,-0.841081136461336,1.36465107405115,7.76785310308289,77.849003633713,4.03474155247002e-07,3.12616673148533e-05
"16892521","SCARNA5","small Cajal body-specific RNA 5",0.230688357238445,-0.820310688500093,1.05099904573854,6.19934443085395,15.3392797617899,0.000710060249969914,0.00887856819557763
"16897026","ZFP36L2","ZFP36 ring finger protein like 2",0.739128537835613,-0.501160963101929,1.24028950093754,10.6905051799625,86.2660337916479,2.40429003331718e-07,2.17387552641428e-05
"16899657","CAPG","capping actin protein, gelsolin like",0.29644882434169,-0.985593978798647,1.28204280314034,8.36345342997287,27.0521267846316,6.38823992619606e-05,0.00147193064083736
"16899982","LINC01943","long intergenic non-protein coding RNA 1943",1.20582956229796,-0.229342010037982,1.43517157233594,9.43521045056578,80.1107618710428,3.49334835589613e-07,2.80813881256496e-05
"16901755","BUB1","BUB1 mitotic checkpoint serine/threonine kinase",0.691109181117104,-0.521106073002292,1.2122152541194,9.10662208733228,50.0618287008043,3.5805708545845e-06,0.000160249972880015
"16903897","NR4A2","nuclear receptor subfamily 4 group A member 2",0.163105045540131,-0.915017244198179,1.07812228973831,9.20905145722502,59.397990732327,1.55143453174069e-06,8.61229682676564e-05
"16904700","SCN7A","sodium voltage-gated channel alpha subunit 7",2.35603213455695,-0.822125761159359,3.1781578957163,7.75747154387319,339.970723716474,1.92786973364668e-10,1.12384909555622e-07
"16906620","TMEFF2","transmembrane protein with EGF like and two follistatin like domains 2",1.08406516052984,-0.745189599706593,1.82925476023643,7.74241482626657,78.510416228021,3.86672103504981e-07,3.03471500912851e-05
"16909081","DOCK10","dedicator of cytokinesis 10",0.171955225510667,-0.966276427616027,1.13823165312669,9.54081859005631,208.668795326874,2.51991757888636e-09,7.72059547583713e-07
"16913065","PROCR","protein C receptor",0.438463084407474,-0.588029655977707,1.02649274038518,9.2033910432484,43.3577222600272,7.15722805500757e-06,0.000272355639904429
"16913957","MYBL2","MYB proto-oncogene like 2",0.717559012993272,-0.394172794207755,1.11173180720103,9.07627634988825,53.2170170079462,2.65934628535212e-06,0.00012915413929504
"16914478","EYA2","EYA transcriptional coactivator and phosphatase 2",0.39648338353437,-0.680996157637688,1.07747954117206,8.437624569281,68.53048336957,7.63714574862192e-07,5.04286753206726e-05
"16916605","CPXM1","carboxypeptidase X, M14 family member 1",0.947283316857007,-0.946617942456346,1.89390125931335,9.13826185900768,176.123613732628,6.1132533198916e-09,1.5035518497827e-06
"16916901","RASSF2","Ras association domain family member 2",1.70947372154385,-0.505405298722827,2.21487902026668,11.0071909909051,336.872087137255,2.02353370266931e-10,1.13301798660305e-07
